190127,ADMINISTRAÇÃO REGIONAL  SETOR COMPL. IND. E ABAST.,1    ,TESOURO,,03229207000120      ,A OLIVEIRA CARIMBOS GRÁFICA E PAPELARIA LTDA-ME,762.0,0.0,762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
190127,ADMINISTRAÇÃO REGIONAL  SETOR COMPL. IND. E ABAST.,1    ,TESOURO,,15449518000184      ,AAZ COMERCIAL LTDA EPP,5860.0,5860.0,0.0,5860.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
190127,ADMINISTRAÇÃO REGIONAL  SETOR COMPL. IND. E ABAST.,1    ,TESOURO,,11594621000167      ,ALMIX COMÉRCIO DE SUPRIMENTOS LTDA-ME,6200.0,6200.0,0.0,6200.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
190127,ADMINISTRAÇÃO REGIONAL  SETOR COMPL. IND. E ABAST.,1    ,TESOURO,,11809859000162      ,AUDIOVIC PRODUÇÕES SOM ILUM. E MAN. DE EQ. LTDA,14600.0,0.0,14600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
190127,ADMINISTRAÇÃO REGIONAL  SETOR COMPL. IND. E ABAST.,1    ,TESOURO,,12028548000129      ,BRUNO E MARLOW PRODUÇÃO MUSICAL LTDA,7000.0,7000.0,0.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
190127,ADMINISTRAÇÃO REGIONAL  SETOR COMPL. IND. E ABAST.,1    ,TESOURO,,26426817000110      ,BS MATERIAL DE CONSTRUÇÃO LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652.8,0.0,0.0,6.0
190127,ADMINISTRAÇÃO REGIONAL  SETOR COMPL. IND. E ABAST.,1    ,TESOURO,,03160007000169      ,CALEVI MINERADORA E COMÉRCIO LTDA.,2932.0,912.6,2019.4,912.6,0.0,0.0,0.0,0.0,0.0,0.0,7.0
190127,ADMINISTRAÇÃO REGIONAL  SETOR COMPL. IND. E ABAST.,1    ,TESOURO,,00591651000101      ,CENTRAL IMPLEMENTOS AGRICOLAS LTDA,4022.0,4022.0,0.0,4022.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
190127,ADMINISTRAÇÃO REGIONAL  SETOR COMPL. IND. E ABAST.,1    ,TESOURO,,10503863000135      ,CICLO COMERCIAL DE UTILIDADES DOMESTICAS LTDA-EPP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.2,0.0,0.0,9.0
190127,ADMINISTRAÇÃO REGIONAL  SETOR COMPL. IND. E ABAST.,1    ,TESOURO,,04985849000112      ,COMANDO EXTINTORES LTDA,1338.0,1338.0,0.0,1338.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
190127,ADMINISTRAÇÃO REGIONAL  SETOR COMPL. IND. E ABAST.,1    ,TESOURO,,24938227000140      ,COMERCIAL JSM - PROD. AGROPECUÁRIOS LTDA-ME,751.0,751.0,0.0,751.0,0.0,0.0,0.0,7838.41,0.0,0.0,11.0
190127,ADMINISTRAÇÃO REGIONAL  SETOR COMPL. IND. E ABAST.,1    ,TESOURO,,10198803000156      ,CONSTRUTECH PROJ. REF. E COM. DE MAT. DE CONS.LTDA,7743.26,7743.26,0.0,7743.26,0.0,0.0,0.0,0.0,0.0,0.0,12.0
190127,ADMINISTRAÇÃO REGIONAL  SETOR COMPL. IND. E ABAST.,1    ,TESOURO,,13403448000106      ,DEDETIZADORA BRASIL,2323.5,1161.75,1161.75,1161.75,0.0,0.0,0.0,0.0,0.0,0.0,13.0
190127,ADMINISTRAÇÃO REGIONAL  SETOR COMPL. IND. E ABAST.,1    ,TESOURO,,07045591000162      ,DMPO COMERCIO DE MATERIAIS DE ESCRITÓRIO LTDA-EPP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1386.0,0.0,0.0,14.0
190127,ADMINISTRAÇÃO REGIONAL  SETOR COMPL. IND. E ABAST.,1    ,TESOURO,,38046579000104      ,EQUIMAF S//A EQUIPAMENTOS MAQUINAS E FERRAMENTAS,380.0,380.0,0.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
190127,ADMINISTRAÇÃO REGIONAL  SETOR COMPL. IND. E ABAST.,1    ,TESOURO,,07690804000109      ,FECHFESTAS ALUG. DE MAT. E EQUIP. P/ EVENTOS LTDA,8700.0,7350.0,1350.0,6982.5,0.0,0.0,0.0,0.0,0.0,0.0,16.0
190127,ADMINISTRAÇÃO REGIONAL  SETOR COMPL. IND. E ABAST.,1    ,TESOURO,,03819129000114      ,FIBER GLASS CONSTRUTORA LTDA EPP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279303.56,14236.64,0.0,17.0
190127,ADMINISTRAÇÃO REGIONAL  SETOR COMPL. IND. E ABAST.,1    ,TESOURO,,02717494000155      ,FIORENZE COM. E DISTRIB. DE PRODUTOS DIVERSOS LTDA,7920.0,5520.0,2400.0,5520.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
190127,ADMINISTRAÇÃO REGIONAL  SETOR COMPL. IND. E ABAST.,1    ,TESOURO,,FP1901270           ,FOLHA DE PAGAMENTO ATIVO - 190127 - RA XXV,1912155.55,1912155.55,0.0,1474988.62,248102.98,15066.71,0.0,0.0,0.0,0.0,19.0
190127,ADMINISTRAÇÃO REGIONAL  SETOR COMPL. IND. E ABAST.,1    ,TESOURO,,13317281000152      ,FORUM CULTURAL ORGANIZAÇÃO DE EVENTOS LTDA.,980.0,980.0,0.0,960.4,0.0,0.0,0.0,0.0,0.0,0.0,20.0
190127,ADMINISTRAÇÃO REGIONAL  SETOR COMPL. IND. E ABAST.,1    ,TESOURO,,11016437000130      ,GOLD COMÉRCIO DE GAS LTDA ME,858.0,171.6,686.4,171.6,0.0,0.0,0.0,240.24,0.0,0.0,21.0
190127,ADMINISTRAÇÃO REGIONAL  SETOR COMPL. IND. E ABAST.,1    ,TESOURO,,29979036000140      ,INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS,293599.24,293599.24,0.0,256302.06,0.0,37297.18,0.0,0.0,0.0,0.0,22.0
190127,ADMINISTRAÇÃO REGIONAL  SETOR COMPL. IND. E ABAST.,1    ,TESOURO,,07088968000160      ,IPS444 EQUIPAMENTOS DE SOLDA E SEGURANÇA LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,23.0
190127,ADMINISTRAÇÃO REGIONAL  SETOR COMPL. IND. E ABAST.,1    ,TESOURO,,01251610000120      ,LA DART CONS. E IND. DE PLASTICO REFORC._LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473300.67,23006.98,3467.91,24.0
190127,ADMINISTRAÇÃO REGIONAL  SETOR COMPL. IND. E ABAST.,1    ,TESOURO,,11862730000118      ,LIMPAÇÃO COMÉRCIO E SERVIÇO DE LIMPEZA LTDA.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.6,0.0,0.0,25.0
190127,ADMINISTRAÇÃO REGIONAL  SETOR COMPL. IND. E ABAST.,1    ,TESOURO,,01608702000115      ,LM - DISTRIBUIDORA E COMÉRCIO DE PAPÉIS LTDA.,7716.5,739.64,6976.86,702.68,0.0,0.0,0.0,0.0,0.0,0.0,26.0
190127,ADMINISTRAÇÃO REGIONAL  SETOR COMPL. IND. E ABAST.,1    ,TESOURO,,00692970000103      ,"LOGGOS JORNAIS,REVISTAS E PUBLICACOES",3390.45,3390.45,0.0,3390.45,0.0,0.0,0.0,0.0,0.0,0.0,27.0
190127,ADMINISTRAÇÃO REGIONAL  SETOR COMPL. IND. E ABAST.,1    ,TESOURO,,12781644000143      ,LUANA DECORAÇÕES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1486.0,0.0,0.0,28.0
190127,ADMINISTRAÇÃO REGIONAL  SETOR COMPL. IND. E ABAST.,1    ,TESOURO,,03626470000153      ,MANDALA IND. E COMERCIO DE PREMOLDADOS LTDA,17425.35,17425.35,0.0,16580.23,670.87,0.0,0.0,267187.03,13619.09,2352.8,29.0
190127,ADMINISTRAÇÃO REGIONAL  SETOR COMPL. IND. E ABAST.,1    ,TESOURO,,05893130000114      ,MAOS QUE CRIAM ASSOCIAÇAO DAS COSTUREIRAS E ARTESA,1600.0,1600.0,0.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
190127,ADMINISTRAÇÃO REGIONAL  SETOR COMPL. IND. E ABAST.,1    ,TESOURO,,19653054000184      ,MARLUVAS CALCADOS DE SEGURANCA LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27662.8,0.0,0.0,31.0
190127,ADMINISTRAÇÃO REGIONAL  SETOR COMPL. IND. E ABAST.,1    ,TESOURO,,04223801000177      ,MATRIX AUDIO E ILUMINAÇÃO LTDA,4830.0,0.0,4830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
190127,ADMINISTRAÇÃO REGIONAL  SETOR COMPL. IND. E ABAST.,1    ,TESOURO,,09415687000109      ,MG CONSTRUTORA LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279978.65,14271.05,0.0,33.0
